Unnamed: 0,OrigCode,DestCode,Origin,Destination,Trips,Dist,Persons 2011_x,OriPop19,DestEmp19,Ourban,Durban,Inc19_x,region,Inc19_y,lon-origin,lat-origin,lon-dist,lat-dist
131,30113.0,30108.0,Østensjø Oslo,Nordre Aker Oslo,5873,8258.790445657829,27005,30474,42238.0,7.66,10.5,539000,30108,578000,10.83274792453087,59.8875633,10.756412356654582,59.95363815
132,30114.0,30108.0,Nordstrand Oslo,Nordre Aker Oslo,5814,9430.307862874572,27713,30471,42238.0,11.83,10.5,607000,30108,578000,10.7861425,59.8645605,10.756412356654582,59.95363815
133,30115.0,30108.0,Søndre Nordstrand Oslo,Nordre Aker Oslo,2989,13891.547341286596,21953,23438,42238.0,6.16,10.5,539000,30108,578000,10.798495515727911,59.83594385,10.756412356654582,59.95363815
134,30116.0,30108.0,Sentrum Oslo,Nordre Aker Oslo,5524,5129.769344757534,825,1264,42238.0,1.4,10.5,335000,30108,578000,10.7531379,59.9110251,10.756412356654582,59.95363815
135,30117.0,30108.0,Marka Oslo,Nordre Aker Oslo,1474,7097.385254584116,1014,1035,42238.0,5.699999999999999,10.5,625000,30108,578000,10.671005191490298,60.040261650000005,10.756412356654582,59.95363815
136,30101.0,30109.0,Gamle Oslo,Bjerke Oslo,6256,6602.882898503762,32642,41736,22537.0,4.75,5.85,453000,30109,490000,10.73476733965368,59.8992367,10.829208453029786,59.941394700000004
137,30102.0,30109.0,Grünerløkka Oslo,Bjerke Oslo,7503,2997.6179759296283,36931,47824,22537.0,3.65,5.85,450000,30109,490000,10.777421166334747,59.92547125,10.829208453029786,59.941394700000004
138,30103.0,30109.0,Sagene Oslo,Bjerke Oslo,4755,3299.5815639882235,27199,33852,22537.0,2.34,5.85,461000,30109,490000,10.765848812662396,59.93827295,10.829208453029786,59.941394700000004
139,30104.0,30109.0,St. Hanshaugen Oslo,Bjerke Oslo,4259,4845.289393013286,26137,29966,22537.0,2.8,5.85,430000,30109,490000,10.738958251649304,59.9279499,10.829208453029786,59.941394700000004
140,30105.0,30109.0,Frogner Oslo,Bjerke Oslo,5101,8167.215233799408,37858,42741,22537.0,5.35,5.85,464000,30109,490000,10.7066491,59.9222241,10.829208453029786,59.941394700000004
141,30106.0,30109.0,Ullern Oslo,Bjerke Oslo,2397,9106.542465768924,18359,19164,22537.0,7.1,5.85,648000,30109,490000,10.665131833047553,59.9258182,10.829208453029786,59.941394700000004
142,30107.0,30109.0,Vestre Aker Oslo,Bjerke Oslo,2941,8783.026806691258,26115,27837,22537.0,11.55,5.85,688000,30109,490000,10.6703187408315,59.95830005,10.829208453029786,59.941394700000004
143,30108.0,30109.0,Nordre Aker Oslo,Bjerke Oslo,5834,4064.2229103550976,29692,31804,22537.0,10.5,5.85,578000,30109,490000,10.756412356654582,59.95363815,10.829208453029786,59.941394700000004
144,30109.0,30109.0,Bjerke Oslo,Bjerke Oslo,22174,0.0,17453,20501,22537.0,5.85,5.85,490000,30109,490000,10.829208453029786,59.941394700000004,10.829208453029786,59.941394700000004
145,30110.0,30109.0,Grorud Oslo,Bjerke Oslo,3784,4170.991807296369,15957,17273,22537.0,4.37,5.85,453000,30109,490000,10.8805488,59.9614243,10.829208453029786,59.941394700000004
146,30111.0,30109.0,Stovner Oslo,Bjerke Oslo,3466,5809.029778646138,17580,19116,22537.0,5.04,5.85,489000,30109,490000,10.9228232,59.9621403,10.829208453029786,59.941394700000004
147,30112.0,30109.0,Alna Oslo,Bjerke Oslo,9254,2565.598243204416,29231,30341,22537.0,9.23,5.85,477000,30109,490000,10.8352756,59.9324168,10.829208453029786,59.941394700000004
148,30113.0,30109.0,Østensjø Oslo,Bjerke Oslo,4172,5406.332100740009,27005,30474,22537.0,7.66,5.85,539000,30109,490000,10.83274792453087,59.8875633,10.829208453029786,59.941394700000004
149,30114.0,30109.0,Nordstrand Oslo,Bjerke Oslo,3368,8047.610903094178,27713,30471,22537.0,11.83,5.85,607000,30109,490000,10.7861425,59.8645605,10.829208453029786,59.941394700000004
150,30115.0,30109.0,Søndre Nordstrand Oslo,Bjerke Oslo,2097,11710.869812067416,21953,23438,22537.0,6.16,5.85,539000,30109,490000,10.798495515727911,59.83594385,10.829208453029786,59.941394700000004
151,30116.0,30109.0,Sentrum Oslo,Bjerke Oslo,2874,5732.485285725952,825,1264,22537.0,1.4,5.85,335000,30109,490000,10.7531379,59.9110251,10.829208453029786,59.941394700000004
152,30117.0,30109.0,Marka Oslo,Bjerke Oslo,421,10343.788796055882,1014,1035,22537.0,5.699999999999999,5.85,625000,30109,490000,10.671005191490298,60.040261650000005,10.829208453029786,59.941394700000004
153,30101.0,30110.0,Gamle Oslo,Grorud Oslo,4021,10747.08857420078,32642,41736,9297.0,4.75,4.37,453000,30110,453000,10.73476733965368,59.8992367,10.8805488,59.9614243
154,30102.0,30110.0,Grünerløkka Oslo,Grorud Oslo,3918,7159.142176442664,36931,47824,9297.0,3.65,4.37,450000,30110,453000,10.777421166334747,59.92547125,10.8805488,59.9614243
155,30103.0,30110.0,Sagene Oslo,Grorud Oslo,2484,7120.518507927994,27199,33852,9297.0,2.34,4.37,461000,30110,453000,10.765848812662396,59.93827295,10.8805488,59.9614243
156,30104.0,30110.0,St. Hanshaugen Oslo,Grorud Oslo,2641,8829.169483177735,26137,29966,9297.0,2.8,4.37,430000,30110,453000,10.738958251649304,59.9279499,10.8805488,59.9614243
157,30105.0,30110.0,Frogner Oslo,Grorud Oslo,3352,12273.188723557883,37858,42741,9297.0,5.35,4.37,464000,30110,453000,10.7066491,59.9222241,10.8805488,59.9614243
158,30106.0,30110.0,Ullern Oslo,Grorud Oslo,1431,12926.67369477657,18359,19164,9297.0,7.1,4.37,648000,30110,453000,10.665131833047553,59.9258182,10.8805488,59.9614243
159,30107.0,30110.0,Vestre Aker Oslo,Grorud Oslo,1491,11968.924685760752,26115,27837,9297.0,11.55,4.37,688000,30110,453000,10.6703187408315,59.95830005,10.8805488,59.9614243
160,30108.0,30110.0,Nordre Aker Oslo,Grorud Oslo,3396,7058.17509408515,29692,31804,9297.0,10.5,4.37,578000,30110,453000,10.756412356654582,59.95363815,10.8805488,59.9614243
161,30109.0,30110.0,Bjerke Oslo,Grorud Oslo,3746,4170.991807296369,17453,20501,9297.0,5.85,4.37,490000,30110,453000,10.829208453029786,59.941394700000004,10.8805488,59.9614243
162,30110.0,30110.0,Grorud Oslo,Grorud Oslo,15334,0.0,15957,17273,9297.0,4.37,4.37,453000,30110,453000,10.8805488,59.9614243,10.8805488,59.9614243
163,30111.0,30110.0,Stovner Oslo,Grorud Oslo,4796,2294.556136522622,17580,19116,9297.0,5.04,4.37,489000,30110,453000,10.9228232,59.9621403,10.8805488,59.9614243
164,30112.0,30110.0,Alna Oslo,Grorud Oslo,6432,3692.527665275063,29231,30341,9297.0,9.23,4.37,477000,30110,453000,10.8352756,59.9324168,10.8805488,59.9614243
165,30113.0,30110.0,Østensjø Oslo,Grorud Oslo,2543,8369.457452170478,27005,30474,9297.0,7.66,4.37,539000,30110,453000,10.83274792453087,59.8875633,10.8805488,59.9614243
166,30114.0,30110.0,Nordstrand Oslo,Grorud Oslo,1861,11720.166758418904,27713,30471,9297.0,11.83,4.37,607000,30110,453000,10.7861425,59.8645605,10.8805488,59.9614243
167,30115.0,30110.0,Søndre Nordstrand Oslo,Grorud Oslo,1293,14635.37488511974,21953,23438,9297.0,6.16,4.37,539000,30110,453000,10.798495515727911,59.83594385,10.8805488,59.9614243
168,30116.0,30110.0,Sentrum Oslo,Grorud Oslo,2000,9902.41920207938,825,1264,9297.0,1.4,4.37,335000,30110,453000,10.7531379,59.9110251,10.8805488,59.9614243
169,30117.0,30110.0,Marka Oslo,Grorud Oslo,240,11045.791228696464,1014,1035,9297.0,5.699999999999999,4.37,625000,30110,453000,10.671005191490298,60.040261650000005,10.8805488,59.9614243
170,30101.0,30111.0,Gamle Oslo,Stovner Oslo,4182,12068.280088365109,32642,41736,9490.0,4.75,5.04,453000,30111,489000,10.73476733965368,59.8992367,10.9228232,59.9621403
171,30102.0,30111.0,Grünerløkka Oslo,Stovner Oslo,3956,8757.24585569651,36931,47824,9490.0,3.65,5.04,450000,30111,489000,10.777421166334747,59.92547125,10.9228232,59.9621403
172,30103.0,30111.0,Sagene Oslo,Stovner Oslo,1978,9019.619434569107,27199,33852,9490.0,2.34,5.04,461000,30111,489000,10.765848812662396,59.93827295,10.9228232,59.9621403
173,30104.0,30111.0,St. Hanshaugen Oslo,Stovner Oslo,2443,10645.561898769338,26137,29966,9490.0,2.8,5.04,430000,30111,489000,10.738958251649304,59.9279499,10.9228232,59.9621403
174,30105.0,30111.0,Frogner Oslo,Stovner Oslo,3225,13955.437619122506,37858,42741,9490.0,5.35,5.04,464000,30111,489000,10.7066491,59.9222241,10.9228232,59.9621403
175,30106.0,30111.0,Ullern Oslo,Stovner Oslo,1367,14864.8426285369,18359,19164,9490.0,7.1,5.04,648000,30111,489000,10.665131833047553,59.9258182,10.9228232,59.9621403
176,30107.0,30111.0,Vestre Aker Oslo,Stovner Oslo,1421,14130.324163958829,26115,27837,9490.0,11.55,5.04,688000,30111,489000,10.6703187408315,59.95830005,10.9228232,59.9621403
177,30108.0,30111.0,Nordre Aker Oslo,Stovner Oslo,3027,9201.142975691888,29692,31804,9490.0,10.5,5.04,578000,30111,489000,10.756412356654582,59.95363815,10.9228232,59.9621403
178,30109.0,30111.0,Bjerke Oslo,Stovner Oslo,3510,5809.029778646138,17453,20501,9490.0,5.85,5.04,490000,30111,489000,10.829208453029786,59.941394700000004,10.9228232,59.9621403
179,30110.0,30111.0,Grorud Oslo,Stovner Oslo,4928,2294.556136522622,15957,17273,9490.0,4.37,5.04,453000,30111,489000,10.8805488,59.9614243,10.9228232,59.9621403
180,30111.0,30111.0,Stovner Oslo,Stovner Oslo,19358,0.0,17580,19116,9490.0,5.04,5.04,489000,30111,489000,10.9228232,59.9621403,10.9228232,59.9621403
181,30112.0,30111.0,Alna Oslo,Stovner Oslo,7398,4275.94623954438,29231,30341,9490.0,9.23,5.04,477000,30111,489000,10.8352756,59.9324168,10.9228232,59.9621403
182,30113.0,30111.0,Østensjø Oslo,Stovner Oslo,2246,8750.38840231024,27005,30474,9490.0,7.66,5.04,539000,30111,489000,10.83274792453087,59.8875633,10.9228232,59.9621403
183,30114.0,30111.0,Nordstrand Oslo,Stovner Oslo,1852,12415.96044666521,27713,30471,9490.0,11.83,5.04,607000,30111,489000,10.7861425,59.8645605,10.9228232,59.9621403
184,30115.0,30111.0,Søndre Nordstrand Oslo,Stovner Oslo,1335,14657.48656651034,21953,23438,9490.0,6.16,5.04,539000,30111,489000,10.798495515727911,59.83594385,10.9228232,59.9621403
185,30116.0,30111.0,Sentrum Oslo,Stovner Oslo,2213,11413.388525406195,825,1264,9490.0,1.4,5.04,335000,30111,489000,10.7531379,59.9110251,10.9228232,59.9621403
186,30117.0,30111.0,Marka Oslo,Stovner Oslo,138,13277.294432511277,1014,1035,9490.0,5.699999999999999,5.04,625000,30111,489000,10.671005191490298,60.040261650000005,10.9228232,59.9621403
187,30101.0,30112.0,Gamle Oslo,Alna Oslo,11523,7880.688402444352,32642,41736,31427.0,4.75,9.23,453000,30112,477000,10.73476733965368,59.8992367,10.8352756,59.9324168
188,30102.0,30112.0,Grünerløkka Oslo,Alna Oslo,8985,4935.876495534908,36931,47824,31427.0,3.65,9.23,450000,30112,477000,10.777421166334747,59.92547125,10.8352756,59.9324168
189,30103.0,30112.0,Sagene Oslo,Alna Oslo,5384,5721.43347228219,27199,33852,31427.0,2.34,9.23,461000,30112,477000,10.765848812662396,59.93827295,10.8352756,59.9324168
190,30104.0,30112.0,St. Hanshaugen Oslo,Alna Oslo,5946,7053.067139211728,26137,29966,31427.0,2.8,9.23,430000,30112,477000,10.738958251649304,59.9279499,10.8352756,59.9324168
191,30105.0,30112.0,Frogner Oslo,Alna Oslo,7528,10048.405792950687,37858,42741,31427.0,5.35,9.23,464000,30112,477000,10.7066491,59.9222241,10.8352756,59.9324168
192,30106.0,30112.0,Ullern Oslo,Alna Oslo,3386,11352.125077371757,18359,19164,31427.0,7.1,9.23,648000,30112,477000,10.665131833047553,59.9258182,10.8352756,59.9324168
193,30107.0,30112.0,Vestre Aker Oslo,Alna Oslo,4254,11299.39755791996,26115,27837,31427.0,11.55,9.23,688000,30112,477000,10.6703187408315,59.95830005,10.8352756,59.9324168
194,30108.0,30112.0,Nordre Aker Oslo,Alna Oslo,6748,6629.613427979267,29692,31804,31427.0,10.5,9.23,578000,30112,477000,10.756412356654582,59.95363815,10.8352756,59.9324168
195,30109.0,30112.0,Bjerke Oslo,Alna Oslo,9080,2565.598243204416,17453,20501,31427.0,5.85,9.23,490000,30112,477000,10.829208453029786,59.941394700000004,10.8352756,59.9324168
196,30110.0,30112.0,Grorud Oslo,Alna Oslo,6495,3692.527665275063,15957,17273,31427.0,4.37,9.23,453000,30112,477000,10.8805488,59.9614243,10.8352756,59.9324168
197,30111.0,30112.0,Stovner Oslo,Alna Oslo,7001,4275.94623954438,17580,19116,31427.0,5.04,9.23,489000,30112,477000,10.9228232,59.9621403,10.8352756,59.9324168
198,30112.0,30112.0,Alna Oslo,Alna Oslo,41430,0.0,29231,30341,31427.0,9.23,9.23,477000,30112,477000,10.8352756,59.9324168,10.8352756,59.9324168
199,30113.0,30112.0,Østensjø Oslo,Alna Oslo,10194,4692.664326018157,27005,30474,31427.0,7.66,9.23,539000,30112,477000,10.83274792453087,59.8875633,10.8352756,59.9324168
200,30114.0,30112.0,Nordstrand Oslo,Alna Oslo,6215,8196.65154323134,27713,30471,31427.0,11.83,9.23,607000,30112,477000,10.7861425,59.8645605,10.8352756,59.9324168
201,30115.0,30112.0,Søndre Nordstrand Oslo,Alna Oslo,4596,10945.445100732364,21953,23438,31427.0,6.16,9.23,539000,30112,477000,10.798495515727911,59.83594385,10.8352756,59.9324168
202,30116.0,30112.0,Sentrum Oslo,Alna Oslo,4364,7376.794093982499,825,1264,31427.0,1.4,9.23,335000,30112,477000,10.7531379,59.9110251,10.8352756,59.9324168
203,30117.0,30112.0,Marka Oslo,Alna Oslo,521,12621.993107480615,1014,1035,31427.0,5.699999999999999,9.23,625000,30112,477000,10.671005191490298,60.040261650000005,10.8352756,59.9324168
204,30101.0,30113.0,Gamle Oslo,Østensjø Oslo,9885,5228.021365983831,32642,41736,12470.0,4.75,7.66,453000,30113,539000,10.73476733965368,59.8992367,10.83274792453087,59.8875633
205,30102.0,30113.0,Grünerløkka Oslo,Østensjø Oslo,6438,4934.923286770902,36931,47824,12470.0,3.65,7.66,450000,30113,539000,10.777421166334747,59.92547125,10.83274792453087,59.8875633
206,30103.0,30113.0,Sagene Oslo,Østensjø Oslo,3673,6535.7677510270105,27199,33852,12470.0,2.34,7.66,461000,30113,539000,10.765848812662396,59.93827295,10.83274792453087,59.8875633
207,30104.0,30113.0,St. Hanshaugen Oslo,Østensjø Oslo,5519,6750.022853833005,26137,29966,12470.0,2.8,7.66,430000,30113,539000,10.738958251649304,59.9279499,10.83274792453087,59.8875633
208,30105.0,30113.0,Frogner Oslo,Østensjø Oslo,6848,8210.104530633964,37858,42741,12470.0,5.35,7.66,464000,30113,539000,10.7066491,59.9222241,10.83274792453087,59.8875633
209,30106.0,30113.0,Ullern Oslo,Østensjø Oslo,3048,10360.281180261103,18359,19164,12470.0,7.1,7.66,648000,30113,539000,10.665131833047553,59.9258182,10.83274792453087,59.8875633
210,30107.0,30113.0,Vestre Aker Oslo,Østensjø Oslo,3315,11584.194360725754,26115,27837,12470.0,11.55,7.66,688000,30113,539000,10.6703187408315,59.95830005,10.83274792453087,59.8875633
211,30108.0,30113.0,Nordre Aker Oslo,Østensjø Oslo,5661,8258.790445657829,29692,31804,12470.0,10.5,7.66,578000,30113,539000,10.756412356654582,59.95363815,10.83274792453087,59.8875633
212,30109.0,30113.0,Bjerke Oslo,Østensjø Oslo,4120,5406.332100740009,17453,20501,12470.0,5.85,7.66,490000,30113,539000,10.829208453029786,59.941394700000004,10.83274792453087,59.8875633
213,30110.0,30113.0,Grorud Oslo,Østensjø Oslo,2513,8369.457452170478,15957,17273,12470.0,4.37,7.66,453000,30113,539000,10.8805488,59.9614243,10.83274792453087,59.8875633
214,30111.0,30113.0,Stovner Oslo,Østensjø Oslo,2457,8750.38840231024,17580,19116,12470.0,5.04,7.66,489000,30113,539000,10.9228232,59.9621403,10.83274792453087,59.8875633
215,30112.0,30113.0,Alna Oslo,Østensjø Oslo,10491,4692.664326018157,29231,30341,12470.0,9.23,7.66,477000,30113,539000,10.8352756,59.9324168,10.83274792453087,59.8875633
216,30113.0,30113.0,Østensjø Oslo,Østensjø Oslo,36238,0.0,27005,30474,12470.0,7.66,7.66,539000,30113,539000,10.83274792453087,59.8875633,10.83274792453087,59.8875633
217,30114.0,30113.0,Nordstrand Oslo,Østensjø Oslo,10161,3809.721986946,27713,30471,12470.0,11.83,7.66,607000,30113,539000,10.7861425,59.8645605,10.83274792453087,59.8875633
218,30115.0,30113.0,Søndre Nordstrand Oslo,Østensjø Oslo,5853,6365.774367957424,21953,23438,12470.0,6.16,7.66,539000,30113,539000,10.798495515727911,59.83594385,10.83274792453087,59.8875633
219,30116.0,30113.0,Sentrum Oslo,Østensjø Oslo,4448,5610.78964021059,825,1264,12470.0,1.4,7.66,335000,30113,539000,10.7531379,59.9110251,10.83274792453087,59.8875633
220,30117.0,30113.0,Marka Oslo,Østensjø Oslo,403,15276.356293005569,1014,1035,12470.0,5.699999999999999,7.66,625000,30113,539000,10.671005191490298,60.040261650000005,10.83274792453087,59.8875633
221,30101.0,30114.0,Gamle Oslo,Nordstrand Oslo,9447,3628.121381184239,32642,41736,11179.0,4.75,11.83,453000,30114,607000,10.73476733965368,59.8992367,10.7861425,59.8645605
222,30102.0,30114.0,Grünerløkka Oslo,Nordstrand Oslo,6551,6095.001400873534,36931,47824,11179.0,3.65,11.83,450000,30114,607000,10.777421166334747,59.92547125,10.7861425,59.8645605
223,30103.0,30114.0,Sagene Oslo,Nordstrand Oslo,3724,7591.027461879707,27199,33852,11179.0,2.34,11.83,461000,30114,607000,10.765848812662396,59.93827295,10.7861425,59.8645605
224,30104.0,30114.0,St. Hanshaugen Oslo,Nordstrand Oslo,5896,6861.271351958168,26137,29966,11179.0,2.8,11.83,430000,30114,607000,10.738958251649304,59.9279499,10.7861425,59.8645605
225,30105.0,30114.0,Frogner Oslo,Nordstrand Oslo,8486,6483.483948672486,37858,42741,11179.0,5.35,11.83,464000,30114,607000,10.7066491,59.9222241,10.7861425,59.8645605
226,30106.0,30114.0,Ullern Oslo,Nordstrand Oslo,3539,9029.777763851038,18359,19164,11179.0,7.1,11.83,648000,30114,607000,10.665131833047553,59.9258182,10.7861425,59.8645605
227,30107.0,30114.0,Vestre Aker Oslo,Nordstrand Oslo,3662,11167.292520022482,26115,27837,11179.0,11.55,11.83,688000,30114,607000,10.6703187408315,59.95830005,10.7861425,59.8645605
228,30108.0,30114.0,Nordre Aker Oslo,Nordstrand Oslo,5566,9430.307862874572,29692,31804,11179.0,10.5,11.83,578000,30114,607000,10.756412356654582,59.95363815,10.7861425,59.8645605
229,30109.0,30114.0,Bjerke Oslo,Nordstrand Oslo,3211,8047.610903094178,17453,20501,11179.0,5.85,11.83,490000,30114,607000,10.829208453029786,59.941394700000004,10.7861425,59.8645605
230,30110.0,30114.0,Grorud Oslo,Nordstrand Oslo,1777,11720.166758418904,15957,17273,11179.0,4.37,11.83,453000,30114,607000,10.8805488,59.9614243,10.7861425,59.8645605
231,30111.0,30114.0,Stovner Oslo,Nordstrand Oslo,1774,12415.96044666521,17580,19116,11179.0,5.04,11.83,489000,30114,607000,10.9228232,59.9621403,10.7861425,59.8645605
232,30112.0,30114.0,Alna Oslo,Nordstrand Oslo,6306,8196.65154323134,29231,30341,11179.0,9.23,11.83,477000,30114,607000,10.8352756,59.9324168,10.7861425,59.8645605
233,30113.0,30114.0,Østensjø Oslo,Nordstrand Oslo,10248,3809.721986946,27005,30474,11179.0,7.66,11.83,539000,30114,607000,10.83274792453087,59.8875633,10.7861425,59.8645605
234,30114.0,30114.0,Nordstrand Oslo,Nordstrand Oslo,41953,0.0,27713,30471,11179.0,11.83,11.83,607000,30114,607000,10.7861425,59.8645605,10.7861425,59.8645605
235,30115.0,30114.0,Søndre Nordstrand Oslo,Nordstrand Oslo,8494,4724.411647476559,21953,23438,11179.0,6.16,11.83,539000,30114,607000,10.798495515727911,59.83594385,10.7861425,59.8645605
236,30116.0,30114.0,Sentrum Oslo,Nordstrand Oslo,5172,4831.787332122614,825,1264,11179.0,1.4,11.83,335000,30114,607000,10.7531379,59.9110251,10.7861425,59.8645605
237,30117.0,30114.0,Marka Oslo,Nordstrand Oslo,187,16439.230350634418,1014,1035,11179.0,5.699999999999999,11.83,625000,30114,607000,10.671005191490298,60.040261650000005,10.7861425,59.8645605
238,30101.0,30115.0,Gamle Oslo,Søndre Nordstrand Oslo,5692,8344.190139337936,32642,41736,6701.0,4.75,6.16,453000,30115,539000,10.73476733965368,59.8992367,10.798495515727911,59.83594385
239,30102.0,30115.0,Grünerløkka Oslo,Søndre Nordstrand Oslo,3847,10453.468868571292,36931,47824,6701.0,3.65,6.16,450000,30115,539000,10.777421166334747,59.92547125,10.798495515727911,59.83594385
240,30103.0,30115.0,Sagene Oslo,Søndre Nordstrand Oslo,1800,12046.205107875505,27199,33852,6701.0,2.34,6.16,461000,30115,539000,10.765848812662396,59.93827295,10.798495515727911,59.83594385
241,30104.0,30115.0,St. Hanshaugen Oslo,Søndre Nordstrand Oslo,3562,11524.667846715078,26137,29966,6701.0,2.8,6.16,430000,30115,539000,10.738958251649304,59.9279499,10.798495515727911,59.83594385
242,30105.0,30115.0,Frogner Oslo,Søndre Nordstrand Oslo,4208,11064.582876695413,37858,42741,6701.0,5.35,6.16,464000,30115,539000,10.7066491,59.9222241,10.798495515727911,59.83594385
243,30106.0,30115.0,Ullern Oslo,Søndre Nordstrand Oslo,1803,13643.498820826146,18359,19164,6701.0,7.1,6.16,648000,30115,539000,10.665131833047553,59.9258182,10.798495515727911,59.83594385
244,30107.0,30115.0,Vestre Aker Oslo,Søndre Nordstrand Oslo,2016,15888.559681370112,26115,27837,6701.0,11.55,6.16,688000,30115,539000,10.6703187408315,59.95830005,10.798495515727911,59.83594385
245,30108.0,30115.0,Nordre Aker Oslo,Søndre Nordstrand Oslo,3025,13891.547341286596,29692,31804,6701.0,10.5,6.16,578000,30115,539000,10.756412356654582,59.95363815,10.798495515727911,59.83594385
246,30109.0,30115.0,Bjerke Oslo,Søndre Nordstrand Oslo,2064,11710.869812067416,17453,20501,6701.0,5.85,6.16,490000,30115,539000,10.829208453029786,59.941394700000004,10.798495515727911,59.83594385
247,30110.0,30115.0,Grorud Oslo,Søndre Nordstrand Oslo,1320,14635.37488511974,15957,17273,6701.0,4.37,6.16,453000,30115,539000,10.8805488,59.9614243,10.798495515727911,59.83594385
248,30111.0,30115.0,Stovner Oslo,Søndre Nordstrand Oslo,1321,14657.48656651034,17580,19116,6701.0,5.04,6.16,489000,30115,539000,10.9228232,59.9621403,10.798495515727911,59.83594385
249,30112.0,30115.0,Alna Oslo,Søndre Nordstrand Oslo,4550,10945.445100732364,29231,30341,6701.0,9.23,6.16,477000,30115,539000,10.8352756,59.9324168,10.798495515727911,59.83594385
250,30113.0,30115.0,Østensjø Oslo,Søndre Nordstrand Oslo,5826,6365.774367957424,27005,30474,6701.0,7.66,6.16,539000,30115,539000,10.83274792453087,59.8875633,10.798495515727911,59.83594385
251,30114.0,30115.0,Nordstrand Oslo,Søndre Nordstrand Oslo,8781,4724.411647476559,27713,30471,6701.0,11.83,6.16,607000,30115,539000,10.7861425,59.8645605,10.798495515727911,59.83594385
252,30115.0,30115.0,Søndre Nordstrand Oslo,Søndre Nordstrand Oslo,22139,0.0,21953,23438,6701.0,6.16,6.16,539000,30115,539000,10.798495515727911,59.83594385,10.798495515727911,59.83594385
253,30116.0,30115.0,Sentrum Oslo,Søndre Nordstrand Oslo,3323,9550.094968605588,825,1264,6701.0,1.4,6.16,335000,30115,539000,10.7531379,59.9110251,10.798495515727911,59.83594385
254,30117.0,30115.0,Marka Oslo,Søndre Nordstrand Oslo,123,20976.35839488719,1014,1035,6701.0,5.699999999999999,6.16,625000,30115,539000,10.671005191490298,60.040261650000005,10.798495515727911,59.83594385
255,30101.0,30116.0,Gamle Oslo,Sentrum Oslo,11361,1380.585824670632,32642,41736,77995.0,4.75,1.4,453000,30116,335000,10.73476733965368,59.8992367,10.7531379,59.9110251
256,30102.0,30116.0,Grünerløkka Oslo,Sentrum Oslo,9811,2752.2890698242704,36931,47824,77995.0,3.65,1.4,450000,30116,335000,10.777421166334747,59.92547125,10.7531379,59.9110251
257,30103.0,30116.0,Sagene Oslo,Sentrum Oslo,5477,3507.511950398989,27199,33852,77995.0,2.34,1.4,461000,30116,335000,10.765848812662396,59.93827295,10.7531379,59.9110251
258,30104.0,30116.0,St. Hanshaugen Oslo,Sentrum Oslo,12214,2178.116006620834,26137,29966,77995.0,2.8,1.4,430000,30116,335000,10.738958251649304,59.9279499,10.7531379,59.9110251
259,30105.0,30116.0,Frogner Oslo,Sentrum Oslo,14508,2751.375872424393,37858,42741,77995.0,5.35,1.4,464000,30116,335000,10.7066491,59.9222241,10.7531379,59.9110251
260,30106.0,30116.0,Ullern Oslo,Sentrum Oslo,3998,4752.553670612214,18359,19164,77995.0,7.1,1.4,648000,30116,335000,10.665131833047553,59.9258182,10.7531379,59.9110251
261,30107.0,30116.0,Vestre Aker Oslo,Sentrum Oslo,4681,6391.529767090363,26115,27837,77995.0,11.55,1.4,688000,30116,335000,10.6703187408315,59.95830005,10.7531379,59.9110251
262,30108.0,30116.0,Nordre Aker Oslo,Sentrum Oslo,6294,5129.769344757534,29692,31804,77995.0,10.5,1.4,578000,30116,335000,10.756412356654582,59.95363815,10.7531379,59.9110251
263,30109.0,30116.0,Bjerke Oslo,Sentrum Oslo,2896,5732.485285725952,17453,20501,77995.0,5.85,1.4,490000,30116,335000,10.829208453029786,59.941394700000004,10.7531379,59.9110251
264,30110.0,30116.0,Grorud Oslo,Sentrum Oslo,2003,9902.41920207938,15957,17273,77995.0,4.37,1.4,453000,30116,335000,10.8805488,59.9614243,10.7531379,59.9110251
265,30111.0,30116.0,Stovner Oslo,Sentrum Oslo,2088,11413.388525406195,17580,19116,77995.0,5.04,1.4,489000,30116,335000,10.9228232,59.9621403,10.7531379,59.9110251
266,30112.0,30116.0,Alna Oslo,Sentrum Oslo,4407,7376.794093982499,29231,30341,77995.0,9.23,1.4,477000,30116,335000,10.8352756,59.9324168,10.7531379,59.9110251
267,30113.0,30116.0,Østensjø Oslo,Sentrum Oslo,4326,5610.78964021059,27005,30474,77995.0,7.66,1.4,539000,30116,335000,10.83274792453087,59.8875633,10.7531379,59.9110251
268,30114.0,30116.0,Nordstrand Oslo,Sentrum Oslo,4968,4831.787332122614,27713,30471,77995.0,11.83,1.4,607000,30116,335000,10.7861425,59.8645605,10.7531379,59.9110251
269,30115.0,30116.0,Søndre Nordstrand Oslo,Sentrum Oslo,2988,9550.094968605588,21953,23438,77995.0,6.16,1.4,539000,30116,335000,10.798495515727911,59.83594385,10.7531379,59.9110251
270,30116.0,30116.0,Sentrum Oslo,Sentrum Oslo,25783,0.0,825,1264,77995.0,1.4,1.4,335000,30116,335000,10.7531379,59.9110251,10.7531379,59.9110251
271,30117.0,30116.0,Marka Oslo,Sentrum Oslo,252,11816.019110522811,1014,1035,77995.0,5.699999999999999,1.4,625000,30116,335000,10.671005191490298,60.040261650000005,10.7531379,59.9110251
